stage ,Check_id,check_desc,stratum1,stratum2,stratum3,stratum4,stratum5,ºñ°í,dq_category,dq_subcategory,dq_severity,origin_tool,comment,,
CDM,263 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",death,,,,,,Plausibility,Temporal,,DQ tool kit,,,
CDM,263 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",drug_era,,,,,,Plausibility,Temporal,,Achilles,,,
CDM,263 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",drug_exposure,,,,,,Plausibility,Temporal,,Achilles,,,
CDM,263 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",measurement,,,,,,Plausibility,Temporal,,DQ tool kit,,,
CDM,263 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",observation,,,,,,Plausibility,Temporal,,Achilles,,,
CDM,263 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",procedure_occurrence,,,,,,Plausibility,Temporal,,DQ tool kit,,,
CDM,263 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",procedure_occurrence,,,,,,Plausibility,Temporal,,Achilles,,,
CDM,263 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",visit_occurrence,,,,,,Plausibility,Temporal,,DQ tool kit,,,
META ,264 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",dev_clinicalnote,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,264 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",dev_clinicalnote,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,264 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",dev_cost,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,264 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",dev_cost,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,264 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",dev_device,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,264 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",dev_device,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,264 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",dev_diagnosis,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,264 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",dev_diagnosis,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,264 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",dev_drug,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,264 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",dev_drug,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,264 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",dev_measurement,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,264 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",dev_measurement,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,264 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",dev_observation,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,264 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",dev_observation,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,264 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",dev_procedure,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,264 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",dev_procedure,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,264 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",dev_specimen,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,264 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",dev_specimen,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,264 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",dev_visitdeatil,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,264 ,"identifies specific dates with excessively high number of facts, which are characterized by peaks in the data",dev_visitdeatil,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,265 ,monthly change > 100%,dev_clinicalnote,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,265 ,monthly change > 100%,dev_cost,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,265 ,monthly change > 100%,dev_death,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,265 ,monthly change > 100%,dev_device,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,265 ,monthly change > 100%,dev_diagnosis,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,265 ,monthly change > 100%,dev_drug,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,265 ,monthly change > 100%,dev_measurement,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,265 ,monthly change > 100%,dev_observation,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,265 ,monthly change > 100%,dev_procedure,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,265 ,monthly change > 100%,dev_specimen,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,265 ,monthly change > 100%,dev_visitdeatil,,,,,,Plausibility,Temporal,,DQUEEN,,,
CDM,266 ,monthly change > 100% at concept level,condition_era,,,,,,Plausibility,Temporal,,Achilles,,,
CDM,266 ,monthly change > 100% at concept level,condition_occurrence,,,,,,Plausibility,Temporal,,Achilles,,,
CDM,266 ,monthly change > 100% at concept level,drug_era,,,,,,Plausibility,Temporal,,Achilles,,,
CDM,266 ,monthly change > 100% at concept level,drug_exposure,,,,,,Plausibility,Temporal,,Achilles,,,
CDM,266 ,monthly change > 100% at concept level,observation,,,,,,Plausibility,Temporal,,Achilles,,,
CDM,266 ,monthly change > 100% at concept level,procedure_occurrence,,,,,,Plausibility,Temporal,,Achilles,,,
CDM,267 ,identifies any implausible distribution of values,measurement,,,,,,Plausibility,Temporal,,DQ tool kit,,,
CDM,268 ,monthly trend with visit ,condition_occurrence,,,,,,Plausibility,Temporal,,DQUEEN,,,
CDM,268 ,monthly trend with visit ,cost,,,,,,Plausibility,Temporal,,DQUEEN,,,
CDM,268 ,monthly trend with visit ,device_exposure,,,,,,Plausibility,Temporal,,DQUEEN,,,
CDM,268 ,monthly trend with visit ,drug_exposure,,,,,,Plausibility,Temporal,,DQUEEN,,,
CDM,268 ,monthly trend with visit ,measurement,,,,,,Plausibility,Temporal,,DQUEEN,,,
CDM,268 ,monthly trend with visit ,note,,,,,,Plausibility,Temporal,,DQUEEN,,,
CDM,268 ,monthly trend with visit ,observation,,,,,,Plausibility,Temporal,,DQUEEN,,,
CDM,268 ,monthly trend with visit ,procedure_occurrence,,,,,,Plausibility,Temporal,,DQUEEN,,,
CDM,268 ,monthly trend with visit ,specimen,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,269 ,monthly trend with visit ,dev_clinicalnote,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,269 ,monthly trend with visit ,dev_cost,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,269 ,monthly trend with visit ,dev_device,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,269 ,monthly trend with visit ,dev_diagnosis,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,269 ,monthly trend with visit ,dev_drug,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,269 ,monthly trend with visit ,dev_measurement,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,269 ,monthly trend with visit ,dev_observation,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,269 ,monthly trend with visit ,dev_procedure,,,,,,Plausibility,Temporal,,DQUEEN,,,
META ,269 ,monthly trend with visit ,dev_specimen,,,,,,Plausibility,Temporal,,DQUEEN,,,
CDM,270 ,"Duplicate patient check in the patient table 
(Find the same patient with a different patient ID using full name, dob, and gender)",person,,,,,,Plausibility,Uniquness,,Dqe-c,,,
CDM,271 ,data is not duplicated ,care_site,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,271 ,data is not duplicated ,condition_occurrence,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,271 ,data is not duplicated ,cost,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,271 ,data is not duplicated ,death,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,271 ,data is not duplicated ,device_exposure,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,271 ,data is not duplicated ,drug_exposure,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,271 ,data is not duplicated ,measurement,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,271 ,data is not duplicated ,note,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,271 ,data is not duplicated ,observation,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,271 ,data is not duplicated ,observation_period,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,271 ,data is not duplicated ,payer_plan_period,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,271 ,data is not duplicated ,person,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,271 ,data is not duplicated ,procedure_occurrence,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,271 ,data is not duplicated ,provider,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,271 ,data is not duplicated ,specimen,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,271 ,data is not duplicated ,visit_detail,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,271 ,data is not duplicated ,visit_occurrence,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,272 ,"Duplicate patient check in the patient table 
(Find the same patient with a different patient ID using full name, dob, and gender)",dev_person,,,,,,Plausibility,Uniquness,,Dqe-c,,,
META ,273 ,data is not duplicated ,dev_clinicalnote,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,273 ,data is not duplicated ,dev_cost,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,273 ,data is not duplicated ,dev_death,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,273 ,data is not duplicated ,dev_device,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,273 ,data is not duplicated ,dev_diagnosis,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,273 ,data is not duplicated ,dev_drug,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,273 ,data is not duplicated ,dev_mapped,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,273 ,data is not duplicated ,dev_measurement,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,273 ,data is not duplicated ,dev_observation,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,273 ,data is not duplicated ,dev_payer,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,273 ,data is not duplicated ,dev_period,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,273 ,data is not duplicated ,dev_person,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,273 ,data is not duplicated ,dev_procedure,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,273 ,data is not duplicated ,dev_provider,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,273 ,data is not duplicated ,dev_siteinfo,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,273 ,data is not duplicated ,dev_specimen,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,273 ,data is not duplicated ,dev_visitdeatil,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,274 ,duplication check for pk,care_site,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,274 ,duplication check for pk,condition_occurrence,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,274 ,duplication check for pk,cost,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,274 ,duplication check for pk,death,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,274 ,duplication check for pk,drug_exposure,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,274 ,duplication check for pk,measurement,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,274 ,duplication check for pk,note,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,274 ,duplication check for pk,observation,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,274 ,duplication check for pk,payer_plan_period,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,274 ,duplication check for pk,person,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,274 ,duplication check for pk,procedure_occurrence,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,274 ,duplication check for pk,provider,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,274 ,duplication check for pk,specimen,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,274 ,duplication check for pk,visit_detail,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,274 ,duplication check for pk,visit_occurrence,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,275 ,alternate key is can not duplicated ,condition_occurrence,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,275 ,alternate key is can not duplicated ,cost,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,275 ,alternate key is can not duplicated ,death,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,275 ,alternate key is can not duplicated ,device_exposure,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,275 ,alternate key is can not duplicated ,drug_exposure,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,275 ,alternate key is can not duplicated ,measurement,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,275 ,alternate key is can not duplicated ,note,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,275 ,alternate key is can not duplicated ,observation,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,275 ,alternate key is can not duplicated ,observation_period,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,275 ,alternate key is can not duplicated ,payer_plan_period,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,275 ,alternate key is can not duplicated ,person,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,275 ,alternate key is can not duplicated ,procedure_occurrence,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,275 ,alternate key is can not duplicated ,provider,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,275 ,alternate key is can not duplicated ,specimen,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,275 ,alternate key is can not duplicated ,visit_detail,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,275 ,alternate key is can not duplicated ,visit_occurrence,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,276 ,data is not duplicated ,care_site,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,276 ,data is not duplicated ,condition_occurrence,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,276 ,data is not duplicated ,cost,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,276 ,data is not duplicated ,death,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,276 ,data is not duplicated ,device_exposure,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,276 ,data is not duplicated ,drug_exposure,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,276 ,data is not duplicated ,measurement,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,276 ,data is not duplicated ,note,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,276 ,data is not duplicated ,observation,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,276 ,data is not duplicated ,observation_period,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,276 ,data is not duplicated ,payer_plan_period,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,276 ,data is not duplicated ,person,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,276 ,data is not duplicated ,procedure_occurrence,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,276 ,data is not duplicated ,provider,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,276 ,data is not duplicated ,specimen,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,276 ,data is not duplicated ,visit_detail,,,,,,Plausibility,Uniquness,,DQUEEN,,,
CDM,276 ,data is not duplicated ,visit_occurrence,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,277 ,duplication check for pk,dev_clinicalnote,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,277 ,duplication check for pk,dev_cost,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,277 ,duplication check for pk,dev_death,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,277 ,duplication check for pk,dev_diagnosis,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,277 ,duplication check for pk,dev_drug,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,277 ,duplication check for pk,dev_mapped,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,277 ,duplication check for pk,dev_measurement,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,277 ,duplication check for pk,dev_observation,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,277 ,duplication check for pk,dev_payer,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,277 ,duplication check for pk,dev_person,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,277 ,duplication check for pk,dev_procedure,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,277 ,duplication check for pk,dev_provider,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,277 ,duplication check for pk,dev_siteinfo,,,,,,Plausibility,Uniquness,,DQUEEN,,,
META ,277 ,duplication check for pk,dev_specimen,,,,,,Plausibility,Uniquness,,DQUEEN,,,
